id,panel_id,track_id,role,datecreated,datemodified
6450,5168,NULL,NULL,2014-05-12 17:52:13.080,2014-05-12 17:52:13.080
6451,5169,NULL,NULL,2014-05-12 17:53:49.367,2014-05-12 17:53:49.367
6452,5170,NULL,NULL,2014-05-12 17:57:33.660,2014-05-12 17:57:33.660
6453,5171,NULL,NULL,2014-05-12 18:04:46.480,2014-05-12 18:04:46.480
6454,5172,NULL,NULL,2014-05-13 11:34:31.727,2014-05-13 11:34:31.727
6455,5173,NULL,NULL,2014-05-13 12:08:44.150,2014-05-13 12:08:44.150
6456,5174,NULL,NULL,2014-05-13 12:09:50.057,2014-05-13 12:09:50.057
6457,5175,NULL,NULL,2014-05-13 12:11:42.180,2014-05-13 12:11:42.180
6458,5176,NULL,NULL,2014-05-13 12:12:45.440,2014-05-13 12:12:45.440
6459,5177,NULL,NULL,2014-05-13 12:20:57.820,2014-05-13 12:20:57.820
6460,5178,NULL,NULL,2014-05-13 12:22:21.120,2014-05-13 12:22:21.120
6461,5179,NULL,NULL,2014-05-13 12:25:35.150,2014-05-13 12:25:35.150
6462,5180,NULL,NULL,2014-05-13 12:27:17.253,2014-05-13 12:27:17.253
6463,5181,NULL,NULL,2014-05-13 12:28:18.397,2014-05-13 12:28:18.397
6464,5182,NULL,NULL,2014-05-13 12:32:36.167,2014-05-13 12:32:36.167
6465,5183,NULL,NULL,2014-05-13 12:34:53.227,2014-05-13 12:34:53.227
6466,5184,NULL,NULL,2014-05-13 12:37:36.293,2014-05-13 12:37:36.293
6467,5185,NULL,NULL,2014-05-13 12:38:26.677,2014-05-13 12:38:26.677
6468,5186,NULL,NULL,2014-05-13 12:39:13.353,2014-05-13 12:39:13.353
6469,5187,NULL,NULL,2014-05-13 12:39:55.603,2014-05-13 12:39:55.603
6470,5188,NULL,NULL,2014-05-13 12:41:56.520,2014-05-13 12:41:56.520
6471,5189,NULL,NULL,2014-05-13 12:43:16.070,2014-05-13 12:43:16.070
6472,5190,NULL,NULL,2014-05-13 13:24:31.693,2014-05-13 13:24:31.693
6473,5191,NULL,NULL,2014-05-13 13:26:05.277,2014-05-13 13:26:05.277
6474,5192,NULL,NULL,2014-05-13 13:26:59.347,2014-05-13 13:26:59.347
6475,5193,NULL,NULL,2014-05-13 13:28:43.240,2014-05-13 13:28:43.240
6476,5194,NULL,NULL,2014-05-13 13:30:03.290,2014-05-13 13:30:03.290
6477,5195,NULL,NULL,2014-05-13 13:31:57.287,2014-05-13 13:31:57.287
6478,5196,NULL,NULL,2014-05-14 16:48:54.787,2014-05-14 16:48:54.787
6479,5197,NULL,NULL,2014-05-19 14:18:10.733,2014-05-19 14:18:10.733
6480,5198,NULL,NULL,2014-05-19 14:30:22.300,2014-05-19 14:30:22.300
6481,5199,NULL,NULL,2014-05-19 14:31:48.260,2014-05-19 14:31:48.260
6482,5200,NULL,NULL,2014-05-19 14:38:47.153,2014-05-19 14:38:47.153
6483,5201,NULL,NULL,2014-05-19 14:41:14.303,2014-05-19 14:41:14.303
6484,5202,NULL,NULL,2014-05-19 14:41:37.517,2014-05-19 14:41:37.517
6485,5203,NULL,NULL,2014-05-19 14:48:59.190,2014-05-19 14:48:59.190
6486,5204,NULL,NULL,2014-05-19 15:11:17.270,2014-05-19 15:11:17.270
6487,5205,NULL,NULL,2014-05-19 15:13:05.780,2014-05-19 15:13:05.780
6488,5206,NULL,NULL,2014-05-19 15:14:07.390,2014-05-19 15:14:07.390
6489,5207,NULL,NULL,2014-05-19 15:18:42.037,2014-05-19 15:18:42.037
6490,5208,NULL,NULL,2014-05-26 20:55:34.727,2014-05-26 20:55:34.727
6491,5209,NULL,NULL,2014-06-16 12:09:47.687,2014-06-16 12:09:47.687
6492,5210,NULL,NULL,2014-06-16 12:12:41.753,2014-06-16 12:12:41.753
6493,5211,NULL,NULL,2014-06-16 12:19:44.007,2014-06-16 12:19:44.007
6494,5212,NULL,NULL,2014-06-16 12:25:06.917,2014-06-16 12:25:06.917
6495,5213,NULL,NULL,2014-06-16 12:26:31.610,2014-06-16 12:26:31.610
6496,5214,NULL,NULL,2014-06-16 12:28:13.890,2014-06-16 12:28:13.890
6497,5215,NULL,NULL,2014-06-16 12:32:10.393,2014-06-16 12:32:10.393
6498,5216,NULL,NULL,2014-06-16 12:46:35.080,2014-06-16 12:46:35.080
6499,5217,NULL,NULL,2014-06-16 12:48:36.297,2014-06-16 12:48:36.297
6500,5218,NULL,NULL,2014-06-16 12:54:59.193,2014-06-16 12:54:59.193
6501,5219,NULL,NULL,2014-06-16 12:56:30.780,2014-06-16 12:56:30.780
6502,5220,NULL,NULL,2014-06-16 12:59:25.583,2014-06-16 12:59:25.583
6503,5221,NULL,NULL,2014-06-16 13:00:16.687,2014-06-16 13:00:16.687
6504,5222,NULL,NULL,2014-06-16 13:38:24.030,2014-06-16 13:38:24.030
6505,5223,NULL,NULL,2014-06-16 13:40:53.393,2014-06-16 13:40:53.393
6506,5224,NULL,NULL,2014-06-19 13:09:06.523,2014-06-19 13:09:06.523
6507,5225,NULL,NULL,2014-06-19 13:17:44.147,2014-06-19 13:17:44.147
6508,5226,NULL,NULL,2014-06-19 13:21:58.320,2014-06-19 13:21:58.320
6509,5227,NULL,NULL,2014-06-19 13:23:21.233,2014-06-19 13:23:21.233
6510,5228,NULL,NULL,2014-06-19 13:26:36.133,2014-06-19 13:26:36.133
6511,5229,NULL,NULL,2014-06-19 14:03:15.767,2014-06-19 14:03:15.767
6512,5230,NULL,NULL,2014-06-19 14:08:18.180,2014-06-19 14:08:18.180
6513,5231,NULL,NULL,2014-06-22 23:02:51.900,2014-06-22 23:02:51.900
6514,5232,NULL,NULL,2014-06-22 23:25:26.897,2014-06-22 23:25:26.897
6515,5233,NULL,NULL,2014-06-23 00:04:27.137,2014-06-23 00:04:27.137
6516,5234,NULL,NULL,2014-06-23 00:47:25.077,2014-06-23 00:47:25.077
6517,5235,NULL,NULL,2014-06-23 01:19:07.950,2014-06-23 01:19:07.950
6518,5230,NULL,NULL,2014-06-25 06:42:08.980,2014-06-25 06:42:08.980
6519,5236,NULL,NULL,2014-06-25 14:28:42.700,2014-06-25 14:28:42.700
6520,5237,NULL,NULL,2014-06-26 14:08:42.163,2014-06-26 14:08:42.163
6521,NULL,NULL,NULL,2014-06-26 17:47:27.943,2014-06-26 17:47:27.943
6522,5238,NULL,NULL,2014-06-26 18:53:17.320,2014-06-26 18:53:17.320
6523,5241,NULL,NULL,2014-06-26 19:38:05.720,2014-06-26 19:38:05.720
6524,5242,NULL,NULL,2014-06-27 15:27:05.550,2014-06-27 15:27:05.550
6525,5243,NULL,NULL,2014-06-27 15:28:09.350,2014-06-27 15:28:09.350
6526,5244,NULL,NULL,2014-06-27 15:28:43.770,2014-06-27 15:28:43.770
6527,5246,NULL,NULL,2014-06-27 18:22:45.980,2014-06-27 18:22:45.980
6528,5247,NULL,NULL,2014-06-27 18:31:49.060,2014-06-27 18:31:49.060
6529,5248,NULL,NULL,2014-07-01 16:16:12.613,2014-07-01 16:16:12.613
6530,5249,NULL,NULL,2014-07-01 16:20:08.250,2014-07-01 16:20:08.250
6531,5250,NULL,NULL,2014-07-01 18:44:00.320,2014-07-01 18:44:00.320
6532,5251,NULL,NULL,2014-07-01 18:55:27.777,2014-07-01 18:55:27.777
6533,5252,NULL,NULL,2014-07-01 19:09:09.330,2014-07-01 19:09:09.330
6534,5253,NULL,NULL,2014-07-01 19:12:31.650,2014-07-01 19:12:31.650
6535,5254,NULL,NULL,2014-07-01 19:16:32.640,2014-07-01 19:16:32.640
6536,5255,NULL,NULL,2014-07-01 19:26:07.477,2014-07-01 19:26:07.477
6537,5256,NULL,NULL,2014-07-01 19:30:25.487,2014-07-01 19:30:25.487
6538,5257,NULL,NULL,2014-07-14 10:55:08.233,2014-07-14 10:55:08.233
6539,5258,NULL,NULL,2014-07-14 16:23:08.393,2014-07-14 16:23:08.393
6540,5259,NULL,NULL,2014-07-14 19:51:03.383,2014-07-14 19:51:03.383
6541,5260,NULL,NULL,2014-07-24 17:19:57.980,2014-07-24 17:19:57.980
6542,5261,NULL,NULL,2014-08-11 18:05:50.457,2014-08-11 18:05:50.457
6543,5262,NULL,NULL,2014-08-19 12:38:40.200,2014-08-19 12:38:40.200
6544,5263,NULL,NULL,2014-08-19 13:07:06.830,2014-08-19 13:07:06.830
6545,5264,NULL,NULL,2014-08-19 13:11:30.580,2014-08-19 13:11:30.580
6546,5265,NULL,NULL,2014-08-21 15:27:01.973,2014-08-21 15:27:01.973
6547,5266,NULL,NULL,2014-08-22 11:26:55.097,2014-08-22 11:26:55.097
6548,5267,NULL,NULL,2014-08-25 10:33:35.307,2014-08-25 10:33:35.307
6549,5268,NULL,NULL,2014-08-25 11:27:22.490,2014-08-25 11:27:22.490
6550,5269,NULL,NULL,2014-09-03 12:32:59.773,2014-09-03 12:32:59.773
6551,5270,NULL,NULL,2014-09-03 12:33:53.173,2014-09-03 12:33:53.173
6552,5271,NULL,NULL,2014-09-03 12:37:05.257,2014-09-03 12:37:05.257
6553,5272,NULL,NULL,2014-09-03 12:40:17.990,2014-09-03 12:40:17.990
6554,5273,NULL,NULL,2014-09-03 12:41:04.253,2014-09-03 12:41:04.253
6555,5274,NULL,NULL,2014-09-03 12:43:05.170,2014-09-03 12:43:05.170
6556,5275,NULL,NULL,2014-09-03 12:43:38.343,2014-09-03 12:43:38.343
6557,5276,NULL,NULL,2014-09-03 12:49:07.780,2014-09-03 12:49:07.780
6558,5277,NULL,NULL,2014-09-03 12:52:09.930,2014-09-03 12:52:09.930
6559,5278,NULL,NULL,2014-09-03 12:53:20.153,2014-09-03 12:53:20.153
6560,5279,NULL,NULL,2014-09-03 12:53:53.550,2014-09-03 12:53:53.550
6561,5280,NULL,NULL,2014-09-03 12:58:23.427,2014-09-03 12:58:23.427
6562,5281,NULL,NULL,2014-09-03 14:22:49.527,2014-09-03 14:22:49.527
6563,5282,NULL,NULL,2014-09-03 14:26:21.277,2014-09-03 14:26:21.277
6564,5283,NULL,NULL,2014-09-03 14:28:23.183,2014-09-03 14:28:23.183
6565,5284,NULL,NULL,2014-09-03 14:29:27.447,2014-09-03 14:29:27.447
6566,5285,NULL,NULL,2014-09-03 14:30:13.530,2014-09-03 14:30:13.530
6567,5286,NULL,NULL,2014-09-03 14:30:46.217,2014-09-03 14:30:46.217
6568,5287,NULL,NULL,2014-09-03 14:31:20.420,2014-09-03 14:31:20.420
6569,5294,NULL,NULL,2014-09-18 09:43:15.300,2014-09-18 09:43:15.300
6570,5295,NULL,NULL,2014-09-18 13:29:19.227,2014-09-18 13:29:19.227
6571,5296,NULL,NULL,2014-09-18 13:31:03.230,2014-09-18 13:31:03.230
6572,5297,NULL,NULL,2014-09-18 13:31:51.790,2014-09-18 13:31:51.790
6573,5298,NULL,NULL,2014-09-18 13:32:46.203,2014-09-18 13:32:46.203
6574,5299,NULL,NULL,2014-09-18 13:34:12.203,2014-09-18 13:34:12.203
6575,5300,NULL,NULL,2014-09-18 13:34:56.770,2014-09-18 13:34:56.770
6576,5301,NULL,NULL,2014-09-18 13:36:38.060,2014-09-18 13:36:38.060
6577,5302,NULL,NULL,2014-09-18 13:37:45.947,2014-09-18 13:37:45.947
6578,5303,NULL,NULL,2014-09-18 13:38:25.160,2014-09-18 13:38:25.160
6579,5304,NULL,NULL,2014-09-18 13:39:19.787,2014-09-18 13:39:19.787
6580,5305,NULL,NULL,2014-09-18 13:40:12.410,2014-09-18 13:40:12.410
6581,5306,NULL,NULL,2014-09-18 13:41:03.900,2014-09-18 13:41:03.900
6582,5307,NULL,NULL,2014-09-18 13:41:45.937,2014-09-18 13:41:45.937
6583,5308,NULL,NULL,2014-09-18 13:42:27.907,2014-09-18 13:42:27.907
6584,5309,NULL,NULL,2014-09-18 13:43:27.220,2014-09-18 13:43:27.220
6585,5310,NULL,NULL,2014-09-18 13:44:23.043,2014-09-18 13:44:23.043
6586,5311,NULL,NULL,2014-09-22 11:25:26.790,2014-09-22 11:25:26.790
6587,5312,NULL,NULL,2014-09-23 06:32:32.533,2014-09-23 06:32:32.533
6588,5313,NULL,NULL,2014-09-23 06:42:43.110,2014-09-23 06:42:43.110
6589,5314,NULL,NULL,2014-09-23 06:44:14.183,2014-09-23 06:44:14.183
6590,5315,NULL,NULL,2014-09-23 06:45:08.473,2014-09-23 06:45:08.473
6591,5316,NULL,NULL,2014-09-23 06:45:59.890,2014-09-23 06:45:59.890
6592,5317,NULL,NULL,2014-09-23 09:37:50.120,2014-09-23 09:37:50.120
6593,5318,NULL,NULL,2014-09-23 09:38:33.020,2014-09-23 09:38:33.020
6594,5319,NULL,NULL,2014-09-23 09:39:39.280,2014-09-23 09:39:39.280
6595,5320,NULL,NULL,2014-09-23 09:40:26.103,2014-09-23 09:40:26.103
6596,5321,NULL,NULL,2014-09-23 09:41:29.730,2014-09-23 09:41:29.730
6597,5322,NULL,NULL,2014-09-23 09:41:58.817,2014-09-23 09:41:58.817
6598,5323,NULL,NULL,2014-09-23 14:52:21.870,2014-09-23 14:52:21.870
6599,5324,NULL,NULL,2014-09-24 06:50:17.130,2014-09-24 06:50:17.130
6600,5325,NULL,NULL,2014-09-24 06:54:30.907,2014-09-24 06:54:30.907
6601,5326,NULL,NULL,2014-09-29 12:48:16.837,2014-09-29 12:48:16.837
6602,5327,NULL,NULL,2014-09-29 12:49:43.310,2014-09-29 12:49:43.310
6603,5328,NULL,NULL,2014-09-29 16:32:01.923,2014-09-29 16:32:01.923
6604,5329,NULL,NULL,2014-09-29 16:32:43.877,2014-09-29 16:32:43.877
6605,5330,NULL,NULL,2014-09-29 20:56:13.157,2014-09-29 20:56:13.157
6606,NULL,NULL,NULL,2014-10-03 16:02:56.330,2014-10-03 16:02:56.330
6607,5331,NULL,NULL,2014-10-03 16:05:09.817,2014-10-03 16:05:09.817
6608,5331,NULL,NULL,2014-10-03 16:05:19.057,2014-10-03 16:05:19.057
6609,NULL,NULL,NULL,2014-10-03 16:19:00.987,2014-10-03 16:19:00.987
6610,NULL,NULL,NULL,2014-10-03 16:34:30.680,2014-10-03 16:34:30.680
6611,NULL,NULL,NULL,2014-10-03 17:22:14.640,2014-10-03 17:22:14.640
6612,5332,NULL,NULL,2014-10-03 17:24:23.457,2014-10-03 17:24:23.457
6613,5333,NULL,NULL,2014-10-06 15:47:12.440,2014-10-06 15:47:12.440
6614,5334,NULL,NULL,2014-10-06 17:58:15.603,2014-10-06 17:58:15.603
6615,5335,NULL,NULL,2014-10-06 18:52:32.983,2014-10-06 18:52:32.983
6616,5336,NULL,NULL,2014-10-07 11:25:21.653,2014-10-07 11:25:21.653
6617,5337,NULL,NULL,2014-10-08 16:57:03.590,2014-10-08 16:57:03.590
6618,5338,NULL,NULL,2014-10-09 07:12:05.910,2014-10-09 07:12:05.910
6619,5339,NULL,NULL,2014-10-09 07:15:22.187,2014-10-09 07:15:22.187
6620,5340,NULL,NULL,2014-10-09 07:17:09.057,2014-10-09 07:17:09.057
6621,5341,NULL,NULL,2014-10-09 07:19:08.700,2014-10-09 07:19:08.700
6622,5342,NULL,NULL,2014-10-09 07:20:37.810,2014-10-09 07:20:37.810
6623,5343,NULL,NULL,2014-10-09 15:57:25.073,2014-10-09 15:57:25.073
6624,5344,NULL,NULL,2014-10-10 10:40:17.327,2014-10-10 10:40:17.327
6625,5345,NULL,NULL,2014-10-10 10:41:18.657,2014-10-10 10:41:18.657
6626,5346,NULL,NULL,2014-10-14 13:41:15.187,2014-10-14 13:41:15.187
6627,5347,NULL,NULL,2014-10-14 13:41:59.647,2014-10-14 13:41:59.647
6628,5348,NULL,NULL,2014-10-14 13:42:45.050,2014-10-14 13:42:45.050
6629,5349,NULL,NULL,2014-10-14 13:43:24.163,2014-10-14 13:43:24.163
6630,5350,NULL,NULL,2014-10-15 07:18:50.630,2014-10-15 07:18:50.630
6631,5351,NULL,NULL,2014-10-15 07:30:49.683,2014-10-15 07:30:49.683
6632,5352,NULL,NULL,2014-10-15 07:51:30.150,2014-10-15 07:51:30.150
6633,5353,NULL,NULL,2014-10-15 07:54:33.730,2014-10-15 07:54:33.730
6634,5354,NULL,NULL,2014-10-15 07:55:47.173,2014-10-15 07:55:47.173
6635,5355,NULL,NULL,2014-10-15 07:56:59.180,2014-10-15 07:56:59.180
6636,5356,NULL,NULL,2014-10-15 07:58:00.790,2014-10-15 07:58:00.790
6637,5357,NULL,NULL,2014-10-15 08:01:21.827,2014-10-15 08:01:21.827
6638,5358,NULL,NULL,2014-10-15 08:14:26.140,2014-10-15 08:14:26.140
6639,5359,NULL,NULL,2014-10-15 08:15:25.240,2014-10-15 08:15:25.240
6640,5360,NULL,NULL,2014-10-15 08:17:06.510,2014-10-15 08:17:06.510
6641,5361,NULL,NULL,2014-10-15 09:40:06.743,2014-10-15 09:40:06.743
6642,5362,NULL,NULL,2014-10-15 09:41:22.133,2014-10-15 09:41:22.133
6643,5363,NULL,NULL,2014-10-15 09:42:08.770,2014-10-15 09:42:08.770
6644,5364,NULL,NULL,2014-10-15 09:44:26.063,2014-10-15 09:44:26.063
6645,5365,NULL,NULL,2014-10-15 09:45:59.503,2014-10-15 09:45:59.503
6646,5366,NULL,NULL,2014-10-15 09:47:00.637,2014-10-15 09:47:00.637
6647,5367,NULL,NULL,2014-10-15 09:48:13.907,2014-10-15 09:48:13.907
6648,5368,NULL,NULL,2014-10-15 09:49:56.880,2014-10-15 09:49:56.880
6649,5370,NULL,NULL,2014-10-15 09:51:00.557,2014-10-15 09:51:00.557
6650,5371,NULL,NULL,2014-10-15 09:53:08.273,2014-10-15 09:53:08.273
6651,5372,NULL,NULL,2014-10-15 09:54:06.640,2014-10-15 09:54:06.640
6652,5373,NULL,NULL,2014-10-15 09:54:58.237,2014-10-15 09:54:58.237
6653,5374,NULL,NULL,2014-10-15 09:56:17.907,2014-10-15 09:56:17.907
6654,5375,NULL,NULL,2014-10-15 09:57:22.553,2014-10-15 09:57:22.553
6655,5376,NULL,NULL,2014-10-15 09:58:19.337,2014-10-15 09:58:19.337
6656,5377,NULL,NULL,2014-10-15 09:59:36.157,2014-10-15 09:59:36.157
6657,5378,NULL,NULL,2014-10-15 10:00:26.870,2014-10-15 10:00:26.870
6658,5379,NULL,NULL,2014-10-15 10:06:29.270,2014-10-15 10:06:29.270
6659,5380,NULL,NULL,2014-10-15 10:07:53.627,2014-10-15 10:07:53.627
6660,5381,NULL,NULL,2014-10-15 10:54:30.283,2014-10-15 10:54:30.283
6661,5382,NULL,NULL,2014-10-15 18:28:38.470,2014-10-15 18:28:38.470
6662,5383,NULL,NULL,2014-10-16 13:27:54.613,2014-10-16 13:27:54.613
6663,5384,NULL,NULL,2014-10-22 06:12:40.057,2014-10-22 06:12:40.057
6664,5385,NULL,NULL,2014-10-23 06:23:38.800,2014-10-23 06:23:38.800
6665,5386,NULL,NULL,2014-10-23 06:24:36.650,2014-10-23 06:24:36.650
6666,5387,NULL,NULL,2014-10-29 12:09:54.340,2014-10-29 12:09:54.340
6667,5388,NULL,NULL,2014-11-03 12:48:01.927,2014-11-03 12:48:01.927
6668,5389,NULL,NULL,2014-11-11 06:28:13.483,2014-11-11 06:28:13.483
6669,5390,NULL,NULL,2014-11-11 06:31:01.150,2014-11-11 06:31:01.150
6670,5391,NULL,NULL,2014-11-12 16:23:45.400,2014-11-12 16:23:45.400
6671,5392,NULL,NULL,2014-11-12 17:01:05.067,2014-11-12 17:01:05.067
6672,5393,NULL,NULL,2014-11-13 06:02:39.623,2014-11-13 06:02:39.623
6673,5394,NULL,NULL,2014-11-13 06:04:22.647,2014-11-13 06:04:22.647
6674,5395,NULL,NULL,2014-11-17 11:06:38.020,2014-11-17 11:06:38.020
6675,5396,NULL,NULL,2014-11-17 11:23:37.520,2014-11-17 11:23:37.520
6676,5397,NULL,NULL,2014-11-17 11:28:45.230,2014-11-17 11:28:45.230
6677,5398,NULL,NULL,2014-12-01 09:26:31.877,2014-12-01 09:26:31.877
6678,5399,NULL,NULL,2014-12-02 10:00:02.637,2014-12-02 10:00:02.637
6679,5400,NULL,NULL,2014-12-29 12:35:59.387,2014-12-29 12:35:59.387
6680,5400,NULL,NULL,2014-12-29 12:36:53.293,2014-12-29 12:36:53.293
6681,5401,NULL,NULL,2014-12-29 12:41:34.027,2014-12-29 12:41:34.027
6682,5402,NULL,NULL,2014-12-29 12:59:27.570,2014-12-29 12:59:27.570
6684,5403,102,NULL,2014-12-29 13:16:07.960,2014-12-29 13:16:07.960
6685,5403,111,NULL,2014-12-29 13:16:11.880,2014-12-29 13:16:11.880
6686,5404,NULL,NULL,2014-12-29 13:18:17.690,2014-12-29 13:18:17.690
6688,5405,NULL,NULL,2014-12-29 13:24:26.427,2014-12-29 13:24:26.427
6689,5405,110,NULL,2014-12-29 13:26:30.537,2014-12-29 13:26:30.537
6691,5406,NULL,NULL,2014-12-29 13:29:28.497,2014-12-29 13:29:28.497
6692,5406,110,NULL,2014-12-29 13:31:32.353,2014-12-29 13:31:32.353
6694,5407,NULL,NULL,2014-12-29 13:50:54.373,2014-12-29 13:50:54.373
6695,5407,110,NULL,2014-12-29 13:51:06.283,2014-12-29 13:51:06.283
6696,5408,NULL,NULL,2014-12-29 14:07:26.367,2014-12-29 14:07:26.367
6697,5408,108,NULL,2014-12-29 14:14:53.943,2014-12-29 14:14:53.943
6698,5409,NULL,NULL,2014-12-29 14:22:21.970,2014-12-29 14:22:21.970
6699,5332,108,NULL,2014-12-29 14:27:43.723,2015-01-12 15:47:39.000
6700,5409,109,NULL,2014-12-29 14:28:28.570,2014-12-29 14:28:28.570
6701,5399,115,NULL,2014-12-29 14:29:21.553,2015-03-20 09:39:31.000
6702,5410,108,NULL,2014-12-29 14:40:52.840,2014-12-29 14:40:52.840
6705,5411,108,NULL,2014-12-29 14:45:23.217,2014-12-29 14:45:23.217
6706,5411,99,NULL,2014-12-29 14:45:37.367,2014-12-29 14:45:37.367
6707,5412,108,NULL,2014-12-29 14:47:58.020,2014-12-29 14:47:58.020
6708,5413,108,NULL,2014-12-29 14:53:32.000,2014-12-29 14:53:32.000
6710,5414,105,NULL,2014-12-29 14:57:13.860,2015-02-03 15:40:24.000
6712,5415,108,NULL,2014-12-30 09:48:15.180,2014-12-30 09:48:15.180
6714,5416,108,NULL,2014-12-30 10:02:22.573,2014-12-30 10:02:22.573
6715,5416,99,NULL,2014-12-30 10:02:55.407,2014-12-30 10:02:55.407
6716,5417,101,NULL,2014-12-30 10:05:28.830,2015-01-14 16:58:59.000
6720,5419,108,NULL,2014-12-30 11:46:03.493,2014-12-30 11:46:03.493
6721,5419,105,NULL,2014-12-30 11:46:57.007,2015-03-20 09:39:39.000
6722,5420,109,NULL,2014-12-30 11:51:30.503,2015-02-09 00:41:33.000
6724,5422,108,NULL,2014-12-30 11:56:21.880,2014-12-30 11:56:21.880
6725,5423,108,NULL,2014-12-30 12:01:35.600,2014-12-30 12:01:35.600
6727,5426,108,NULL,2014-12-30 12:39:13.673,2015-03-13 14:15:09.000
6731,5428,108,NULL,2014-12-30 12:46:01.757,2014-12-30 12:46:01.757
6732,5429,108,NULL,2014-12-30 12:49:59.977,2014-12-30 12:49:59.977
6734,5430,108,NULL,2014-12-30 12:52:38.143,2014-12-30 12:52:38.143
6736,5431,108,NULL,2014-12-30 12:56:51.360,2014-12-30 12:56:51.360
6737,5432,108,NULL,2014-12-30 12:59:25.023,2014-12-30 12:59:25.023
6738,5433,108,NULL,2014-12-30 13:02:12.080,2014-12-30 13:02:12.080
6741,5434,108,NULL,2014-12-30 13:19:04.483,2014-12-30 13:19:04.483
6742,5435,108,NULL,2014-12-30 13:24:50.830,2014-12-30 13:24:50.830
6743,5436,106,NULL,2014-12-30 13:27:42.333,2015-02-03 15:40:53.000
6744,5437,107,NULL,2014-12-30 13:28:13.180,2014-12-30 13:28:13.180
6746,5438,105,NULL,2014-12-30 13:30:29.907,2015-03-20 09:39:43.000
6749,5439,107,NULL,2014-12-30 13:32:01.430,2014-12-30 13:32:01.430
6750,5440,107,NULL,2014-12-30 13:33:45.230,2014-12-30 13:33:45.230
6752,5441,106,NULL,2014-12-30 13:36:23.237,2015-02-03 15:48:30.000
6753,5442,107,NULL,2014-12-30 13:37:03.820,2014-12-30 13:37:03.820
6754,5443,107,NULL,2014-12-30 13:37:58.423,2014-12-30 13:37:58.423
6755,5445,108,NULL,2014-12-30 13:39:18.940,2014-12-30 13:39:18.940
6756,5446,108,NULL,2014-12-30 13:43:28.770,2014-12-30 13:43:28.770
6757,5444,107,NULL,2014-12-30 14:04:35.360,2014-12-30 14:04:35.360
6758,5447,104,NULL,2014-12-30 14:05:14.790,2014-12-30 14:05:14.790
6759,5448,104,NULL,2014-12-30 14:05:54.093,2014-12-30 14:05:54.093
6760,5449,104,NULL,2014-12-30 14:06:27.610,2014-12-30 14:06:27.610
6761,5450,104,NULL,2014-12-30 14:06:53.317,2014-12-30 14:06:53.317
6762,5452,109,NULL,2014-12-30 14:10:44.203,2014-12-30 14:41:29.000
6764,5454,104,NULL,2014-12-30 14:25:28.423,2014-12-30 14:25:28.423
6766,5456,NULL,NULL,2014-12-30 14:27:17.770,2015-01-22 16:38:46.000
6767,5457,101,NULL,2014-12-30 14:27:54.987,2014-12-30 14:27:54.987
6768,5458,101,NULL,2014-12-30 14:29:00.930,2014-12-30 14:29:00.930
6769,5459,101,NULL,2014-12-30 14:29:45.137,2014-12-30 14:29:45.137
6770,5460,104,NULL,2014-12-30 14:30:47.973,2015-03-16 14:00:49.000
6771,5461,101,NULL,2014-12-30 14:31:21.163,2014-12-30 14:31:21.163
6772,5462,101,NULL,2014-12-30 14:32:11.483,2014-12-30 14:32:11.483
6774,5464,101,NULL,2014-12-30 14:33:37.940,2014-12-30 14:33:37.940
6776,5466,101,NULL,2014-12-30 14:34:52.533,2014-12-30 14:34:52.533
6777,5467,101,NULL,2014-12-30 14:35:44.490,2014-12-30 14:35:44.490
6778,5468,101,NULL,2014-12-30 14:36:30.647,2014-12-30 14:36:30.647
6779,5469,101,NULL,2014-12-30 14:37:24.453,2014-12-30 14:37:24.453
6781,5471,101,NULL,2014-12-30 14:38:16.127,2014-12-30 14:38:16.127
6782,5472,101,NULL,2014-12-30 14:38:47.093,2014-12-30 14:38:47.093
6783,5473,101,NULL,2014-12-30 14:39:20.420,2014-12-30 14:39:20.420
6784,5474,106,NULL,2014-12-30 14:40:10.300,2014-12-30 14:40:10.300
6785,5453,109,NULL,2014-12-30 14:40:26.443,2014-12-30 14:40:26.443
6786,5475,105,NULL,2014-12-30 14:40:33.740,2014-12-30 14:40:33.740
6788,5476,106,NULL,2014-12-30 14:44:21.553,2014-12-30 14:44:21.553
6791,5478,105,NULL,2014-12-30 14:48:44.860,2015-02-23 11:03:01.000
6793,5479,105,NULL,2014-12-30 14:52:22.730,2014-12-30 14:52:22.730
6795,5480,101,NULL,2014-12-30 14:53:27.340,2015-01-25 17:43:24.000
6797,5483,105,NULL,2014-12-30 14:54:48.707,2014-12-30 14:54:48.707
6799,5485,105,NULL,2014-12-30 14:56:24.613,2014-12-30 14:56:24.613
6800,5486,109,NULL,2014-12-30 14:56:33.953,2014-12-30 14:56:33.953
6801,5487,105,NULL,2014-12-30 14:57:00.890,2014-12-30 14:57:00.890
6802,5488,105,NULL,2014-12-30 14:57:57.910,2014-12-30 14:57:57.910
6803,5489,105,NULL,2014-12-30 14:58:29.430,2014-12-30 14:58:29.430
6804,5490,109,NULL,2014-12-30 15:00:39.867,2014-12-30 15:00:39.867
6805,5491,109,NULL,2014-12-30 15:05:09.020,2014-12-30 15:05:09.020
6806,5492,105,NULL,2014-12-30 15:05:32.137,2014-12-30 15:05:32.137
6807,5493,105,NULL,2014-12-30 15:06:04.690,2014-12-30 15:06:04.690
